DEPARTMENT,PROVINCE,DISTRICT,UBIGEO,GID_3,NAME_3,Poverty
AMAZONAS,BAGUA,BAGUA,10201,,,16.20000076
AMAZONAS,BAGUA,ARAMANGO,10202,PER.1.1.1_1,Aramango,38.5
AMAZONAS,BAGUA,COPALLIN,10203,PER.1.1.2_1,Copallin,24.5
AMAZONAS,BAGUA,EL PARCO,10204,PER.1.1.3_1,El Parco,35.20000076
AMAZONAS,BAGUA,IMAZA,10205,PER.1.1.4_1,Imaza,53.90000153
AMAZONAS,BAGUA,LA PECA,10206,PER.1.1.5_1,La Peca,34.79999924
AMAZONAS,BONGARA,CHISQUILLA,10302,PER.1.2.1_1,Chisquilla,42.20000076
AMAZONAS,BONGARA,CHURUJA,10303,PER.1.2.2_1,Churuja,20.79999924
AMAZONAS,BONGARA,COROSHA,10304,PER.1.2.3_1,Corosha,54.79999924
AMAZONAS,BONGARA,CUISPES,10305,PER.1.2.4_1,Cuispes,45.79999924
AMAZONAS,BONGARA,FLORIDA,10306,PER.1.2.5_1,Florida,33.70000076
AMAZONAS,BONGARA,JAZAN,10307,PER.1.2.6_1,Jazan,22.70000076
AMAZONAS,BONGARA,JUMBILLA,10301,PER.1.2.7_1,Jumbilla,29.5
AMAZONAS,BONGARA,RECTA,10308,PER.1.2.8_1,Recta,38.70000076
AMAZONAS,BONGARA,SAN CARLOS,10309,PER.1.2.9_1,San Carlos,29
AMAZONAS,BONGARA,SHIPASBAMBA,10310,PER.1.2.10_1,Shipasbamba,35.90000153
AMAZONAS,BONGARA,VALERA,10311,PER.1.2.11_1,Valera,20.79999924
AMAZONAS,BONGARA,YAMBRASBAMBA,10312,PER.1.2.12_1,Yambrasbamba,43.90000153
AMAZONAS,CHACHAPOYAS,ASUNCION,10102,PER.1.3.1_1,Asuncion,36.5
AMAZONAS,CHACHAPOYAS,BALSAS,10103,PER.1.3.2_1,Balsas,45.70000076
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,10101,PER.1.3.3_1,Chachapoyas,9
AMAZONAS,CHACHAPOYAS,CHETO,10104,PER.1.3.4_1,Cheto,39.20000076
AMAZONAS,CHACHAPOYAS,CHILIQUIN,10105,PER.1.3.5_1,Chiliquin,53
AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,10106,PER.1.3.6_1,Chuquibamba,51.59999847
AMAZONAS,CHACHAPOYAS,GRANADA,10107,PER.1.3.7_1,Granada,43.90000153
AMAZONAS,CHACHAPOYAS,HUANCAS,10108,PER.1.3.8_1,Huancas,32
AMAZONAS,CHACHAPOYAS,LA JALCA,10109,PER.1.3.9_1,La Jalca,47.90000153
AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,10110,PER.1.3.10_1,Leimebamba,25.70000076
AMAZONAS,CHACHAPOYAS,LEVANTO,10111,PER.1.3.11_1,Levanto,41.09999847
AMAZONAS,CHACHAPOYAS,MAGDALENA,10112,PER.1.3.12_1,Magdalena,30.60000038
AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,10113,PER.1.3.13_1,Mariscal Castilla,39.20000076
AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,10114,PER.1.3.14_1,Molinopampa,35.70000076
AMAZONAS,CHACHAPOYAS,MONTEVIDEO,10115,PER.1.3.15_1,Montevideo,38.59999847
AMAZONAS,CHACHAPOYAS,OLLEROS,10116,PER.1.3.16_1,Olleros,47.90000153
AMAZONAS,CHACHAPOYAS,QUINJALCA,10117,PER.1.3.17_1,Quinjalca,47.09999847
AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,10118,PER.1.3.18_1,San Francisco de Daguas,29.70000076
AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,10119,PER.1.3.19_1,San Isidro de Maino,43.40000153
AMAZONAS,CHACHAPOYAS,SOLOCO,10120,PER.1.3.20_1,Soloco,41.09999847
AMAZONAS,CHACHAPOYAS,SONCHE,10121,PER.1.3.21_1,Sonche,55.90000153
AMAZONAS,CONDORCANQUI,EL CENEPA,10402,PER.1.4.1_1,El Cenepa,62.90000153
AMAZONAS,CONDORCANQUI,NIEVA,10401,PER.1.4.2_1,Nieva,51.40000153
AMAZONAS,CONDORCANQUI,RIO SANTIAGO,10403,PER.1.4.3_1,Rio Santiago,59.90000153
AMAZONAS,LUYA,CAMPORREDONDO,10502,PER.1.5.1_1,Camporredondo,50.20000076
AMAZONAS,LUYA,COCABAMBA,10503,PER.1.5.2_1,Cocabamba,56
AMAZONAS,LUYA,COLCAMAR,10504,PER.1.5.3_1,Colcamar,42.29999924
AMAZONAS,LUYA,CONILA,10505,PER.1.5.4_1,Conila,49.59999847
AMAZONAS,LUYA,INGUILPATA,10506,PER.1.5.5_1,Inguilpata,40.20000076
AMAZONAS,LUYA,LAMUD,10501,PER.1.5.6_1,Lamud,31
AMAZONAS,LUYA,LONGUITA,10507,PER.1.5.7_1,Longuita,56.79999924
AMAZONAS,LUYA,LONYA CHICO,10508,PER.1.5.8_1,Lonya Chico,46.70000076
AMAZONAS,LUYA,LUYA,10509,PER.1.5.9_1,Luya,30.29999924
AMAZONAS,LUYA,LUYA VIEJO,10510,PER.1.5.10_1,Luya Viejo,54.40000153
AMAZONAS,LUYA,MARIA,10511,PER.1.5.11_1,Maria,51.90000153
AMAZONAS,LUYA,OCALLI,10512,PER.1.5.12_1,Ocalli,45.40000153
AMAZONAS,LUYA,OCUMAL,10513,PER.1.5.13_1,Ocumal,52.20000076
AMAZONAS,LUYA,PISUQUIA,10514,PER.1.5.14_1,Pisuquia,58.5
AMAZONAS,LUYA,PROVIDENCIA,10515,PER.1.5.15_1,Providencia,54.70000076
AMAZONAS,LUYA,SAN CRISTOBAL,10516,PER.1.5.16_1,San Cristobal,52.79999924
AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,10517,PER.1.5.17_1,San Francisco del Yeso,49.09999847
AMAZONAS,LUYA,SAN JERONIMO,10518,PER.1.5.18_1,San Jeronimo,47.09999847
AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,10519,PER.1.5.19_1,San Juan de Lopecancha,55.59999847
AMAZONAS,LUYA,SANTA CATALINA,10520,PER.1.5.20_1,Santa Catalina,60.29999924
AMAZONAS,LUYA,SANTO TOMAS,10521,PER.1.5.21_1,Santo Tomas,47
AMAZONAS,LUYA,TINGO,10522,PER.1.5.22_1,Tingo,40
AMAZONAS,LUYA,TRITA,10523,PER.1.5.23_1,Trita,50.09999847
AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,10602,PER.1.6.1_1,Chirimoto,38.40000153
AMAZONAS,RODRIGUEZ DE MENDOZA,COCHAMAL,10603,PER.1.6.2_1,Cochamal,33.40000153
AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,10604,PER.1.6.3_1,Huambo,23
AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA,10605,PER.1.6.4_1,Limabamba,37.40000153
AMAZONAS,RODRIGUEZ DE MENDOZA,LONGAR,10606,PER.1.6.5_1,Longar,25.79999924
AMAZONAS,RODRIGUEZ DE MENDOZA,MARISCAL BENAVIDES,10607,PER.1.6.6_1,Mariscal Benavides,22.10000038
AMAZONAS,RODRIGUEZ DE MENDOZA,MILPUC,10608,PER.1.6.7_1,Milpuc,31.60000038
AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,10609,PER.1.6.8_1,Omia,39.5
AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,10601,PER.1.6.9_1,San Nicolas,20.79999924
AMAZONAS,RODRIGUEZ DE MENDOZA,SANTA ROSA,10610,PER.1.6.10_1,Santa Rosa,24.5
AMAZONAS,RODRIGUEZ DE MENDOZA,TOTORA,10611,PER.1.6.11_1,Totora,23
AMAZONAS,RODRIGUEZ DE MENDOZA,VISTA ALEGRE,10612,PER.1.6.12_1,Vista Alegre,51.20000076
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,10701,PER.1.7.1_1,Bagua Grande,24.5
AMAZONAS,UTCUBAMBA,CAJARURO,10702,PER.1.7.2_1,Cajaruro,35.90000153
AMAZONAS,UTCUBAMBA,CUMBA,10703,PER.1.7.3_1,Cumba,37.40000153
AMAZONAS,UTCUBAMBA,EL MILAGRO,10704,PER.1.7.4_1,El Milagro,26.70000076
AMAZONAS,UTCUBAMBA,JAMALCA,10705,PER.1.7.5_1,Jamalca,35.5
AMAZONAS,UTCUBAMBA,LONYA GRANDE,10706,PER.1.7.6_1,Lonya Grande,32.29999924
AMAZONAS,UTCUBAMBA,YAMON,10707,PER.1.7.7_1,Yamon,38.40000153
ANCASH,AIJA,AIJA,20201,PER.2.1.1_1,Aija,20.70000076
ANCASH,AIJA,CORIS,20202,PER.2.1.2_1,Coris,40.20000076
ANCASH,AIJA,HUACLLAN,20203,PER.2.1.3_1,Huacllan,27.10000038
ANCASH,AIJA,LA MERCED,20204,PER.2.1.4_1,La Merced,39.59999847
ANCASH,AIJA,SUCCHA,20205,PER.2.1.5_1,Succha,23
ANCASH,ANTONIO RAYMONDI,ACZO,20302,PER.2.2.1_1,Aczo,48.29999924
ANCASH,ANTONIO RAYMONDI,CHACCHO,20303,PER.2.2.2_1,Chaccho,44.59999847
ANCASH,ANTONIO RAYMONDI,CHINGAS,20304,PER.2.2.3_1,Chingas,31.89999962
ANCASH,ANTONIO RAYMONDI,LLAMELLIN,20301,PER.2.2.4_1,Llamellin,25.20000076
ANCASH,ANTONIO RAYMONDI,MIRGAS,20305,PER.2.2.5_1,Mirgas,53.29999924
ANCASH,ANTONIO RAYMONDI,SAN JUAN DE RONTOY,20306,PER.2.2.6_1,San Juan de Rontoy,40.09999847
ANCASH,ASUNCION,ACOCHACA,20402,PER.2.3.1_1,Acochaca,37.90000153
ANCASH,ASUNCION,CHACAS,20401,PER.2.3.2_1,Chacas,30.39999962
ANCASH,BOLOGNESI,ABELARDO PARDO LEZAMETA,20502,PER.2.4.1_1,Abelardo Pardo Lezameta,22.70000076
ANCASH,BOLOGNESI,ANTONIO RAYMONDI,20503,PER.2.4.2_1,Antonio Raymondi,42.09999847
ANCASH,BOLOGNESI,AQUIA,20504,PER.2.4.3_1,Aquia,28.5
ANCASH,BOLOGNESI,CAJACAY,20505,PER.2.4.4_1,Cajacay,22.10000038
ANCASH,BOLOGNESI,CANIS,20506,PER.2.4.5_1,Canis,33.29999924
ANCASH,BOLOGNESI,CHIQUIAN,20501,PER.2.4.6_1,Chiquian,17.39999962
ANCASH,BOLOGNESI,COLQUIOC,20507,PER.2.4.7_1,Colquioc,13.5
ANCASH,BOLOGNESI,HUALLANCA,20508,PER.2.4.8_1,Huallanca,28.60000038
ANCASH,BOLOGNESI,HUASTA,20509,PER.2.4.9_1,Huasta,36.29999924
ANCASH,BOLOGNESI,HUAYLLACAYAN,20510,PER.2.4.10_1,Huayllacayan,46.79999924
ANCASH,BOLOGNESI,LA PRIMAVERA,20511,PER.2.4.11_1,La Primavera,37.5
ANCASH,BOLOGNESI,MANGAS,20512,PER.2.4.12_1,Mangas,33.29999924
ANCASH,BOLOGNESI,PACLLON,20513,PER.2.4.13_1,Pacllon,22.70000076
ANCASH,BOLOGNESI,SAN MIGUEL DE CORPANQUI,20514,PER.2.4.14_1,San Miguel de Corpanqui,22.70000076
ANCASH,BOLOGNESI,TICLLOS,20515,PER.2.4.15_1,Ticllos,36
ANCASH,CARHUAZ,ACOPAMPA,20602,PER.2.5.1_1,Acopampa,26.10000038
ANCASH,CARHUAZ,AMASHCA,20603,PER.2.5.2_1,Amashca,36.59999847
ANCASH,CARHUAZ,ANTA,20604,PER.2.5.3_1,Anta,46.09999847
ANCASH,CARHUAZ,ATAQUERO,20605,PER.2.5.4_1,Ataquero,42
ANCASH,CARHUAZ,CARHUAZ,20601,PER.2.5.5_1,Carhuaz,25.29999924
ANCASH,CARHUAZ,MARCARA,20606,PER.2.5.6_1,Marcara,24.5
ANCASH,CARHUAZ,PARIAHUANCA,20607,PER.2.5.7_1,Pariahuanca,26.10000038
ANCASH,CARHUAZ,SAN MIGUEL DE ACO,20608,PER.2.5.8_1,San Miguel de Aco,59.5
ANCASH,CARHUAZ,SHILLA,20609,PER.2.5.9_1,Shilla,26.10000038
ANCASH,CARHUAZ,TINCO,20610,PER.2.5.10_1,Tinco,34.5
ANCASH,CARHUAZ,YUNGAR,20611,PER.2.5.11_1,Yungar,34.40000153
ANCASH,CARLOS FERMIN FITZCARRALD,SAN LUIS,20701,PER.2.6.1_1,San Luis,35.20000076
ANCASH,CARLOS FERMIN FITZCARRALD,SAN NICOLAS,20702,PER.2.6.2_1,San Nicolas,53.20000076
ANCASH,CARLOS FERMIN FITZCARRALD,YAUYA,20703,PER.2.6.3_1,Yauya,46.59999847
ANCASH,CASMA,BUENA VISTA ALTA,20802,PER.2.7.1_1,Buena Vista Alta,24.20000076
ANCASH,CASMA,CASMA,20801,PER.2.7.2_1,Casma,16.70000076
ANCASH,CASMA,COMANDANTE NOEL,20803,PER.2.7.3_1,Comandante Noel,13.89999962
ANCASH,CASMA,YAUTAN,20804,PER.2.7.4_1,Yautan,24.20000076
ANCASH,CORONGO,ACO,20902,PER.2.8.1_1,Aco,44.29999924
ANCASH,CORONGO,BAMBAS,20903,PER.2.8.2_1,Bambas,62
ANCASH,CORONGO,CORONGO,20901,PER.2.8.3_1,Corongo,40.70000076
ANCASH,CORONGO,CUSCA,20904,PER.2.8.4_1,Cusca,36.09999847
ANCASH,CORONGO,LA PAMPA,20905,PER.2.8.5_1,La Pampa,32.90000153
ANCASH,CORONGO,YANAC,20906,PER.2.8.6_1,Yanac,52.40000153
ANCASH,CORONGO,YUPAN,20907,PER.2.8.7_1,Yupan,50.90000153
ANCASH,HUARAZ,COCHABAMBA,20102,PER.2.9.1_1,Cochabamba,51
ANCASH,HUARAZ,COLCABAMBA,20103,PER.2.9.2_1,Colcabamba,40.29999924
ANCASH,HUARAZ,HUANCHAY,20104,PER.2.9.3_1,Huanchay,33.20000076
ANCASH,HUARAZ,HUARAZ,20101,PER.2.9.4_1,Huaraz,10.19999981
ANCASH,HUARAZ,INDEPENDENCIA,20105,PER.2.9.5_1,Independencia,11.5
ANCASH,HUARAZ,JANGAS,20106,PER.2.9.6_1,Jangas,23.39999962
ANCASH,HUARAZ,LA LIBERTAD,20107,PER.2.9.7_1,La Libertad,40.5
ANCASH,HUARAZ,OLLEROS,20108,PER.2.9.8_1,Olleros,27.60000038
ANCASH,HUARAZ,PAMPAS GRANDE,20109,PER.2.9.9_1,Pampas,46.29999924
ANCASH,HUARAZ,PARIACOTO,20110,PER.2.9.10_1,Pariacoto,32
ANCASH,HUARAZ,PIRA,20111,PER.2.9.11_1,Pira,40.29999924
ANCASH,HUARAZ,TARICA,20112,PER.2.9.12_1,Tarica,27.60000038
ANCASH,HUARI,ANRA,21002,PER.2.10.1_1,Anra,41.59999847
ANCASH,HUARI,CAJAY,21003,PER.2.10.2_1,Cajay,46.5
ANCASH,HUARI,CHAVIN DE HUANTAR,21004,PER.2.10.3_1,Chavin de Huantar,29.39999962
ANCASH,HUARI,HUACACHI,21005,PER.2.10.4_1,Huacachi,36.29999924
ANCASH,HUARI,HUACCHIS,21006,PER.2.10.5_1,Huacchis,34.20000076
ANCASH,HUARI,HUACHIS,21007,PER.2.10.6_1,Huachis,28.5
ANCASH,HUARI,HUANTAR,21008,PER.2.10.7_1,Huantar,33.09999847
ANCASH,HUARI,HUARI,21001,PER.2.10.8_1,Huari,24.20000076
ANCASH,HUARI,MASIN,21009,PER.2.10.9_1,Masin,28.5
ANCASH,HUARI,PAUCAS,21010,PER.2.10.10_1,Paucas,30.39999962
ANCASH,HUARI,PONTO,21011,PER.2.10.11_1,Ponto,40.40000153
ANCASH,HUARI,RAHUAPAMPA,21012,PER.2.10.12_1,Rahuapampa,30.39999962
ANCASH,HUARI,RAPAYAN,21013,PER.2.10.13_1,Rapayan,35.29999924
ANCASH,HUARI,SAN MARCOS,21014,PER.2.10.14_1,San Marcos,24.79999924
ANCASH,HUARI,SAN PEDRO DE CHANA,21015,PER.2.10.15_1,San Pedro de Chana,40.5
ANCASH,HUARI,UCO,21016,PER.2.10.16_1,Uco,40.09999847
ANCASH,HUARMEY,COCHAPETI,21102,PER.2.11.1_1,Cochapeti,41.70000076
ANCASH,HUARMEY,CULEBRAS,21103,PER.2.11.2_1,Culebras,13.80000019
ANCASH,HUARMEY,HUARMEY,21101,PER.2.11.3_1,Huarmey,13.89999962
ANCASH,HUARMEY,HUAYAN,21104,PER.2.11.4_1,Huayan,19.70000076
ANCASH,HUARMEY,MALVAS,21105,PER.2.11.5_1,Malvas,25.79999924
ANCASH,HUAYLAS,CARAZ,21201,PER.2.12.1_1,Caraz,24.79999924
ANCASH,HUAYLAS,HUALLANCA,21202,PER.2.12.2_1,Huallanca,43.20000076
ANCASH,HUAYLAS,HUATA,21203,PER.2.12.3_1,Huata,54
ANCASH,HUAYLAS,HUAYLAS,21204,PER.2.12.4_1,Huaylas,30.29999924
ANCASH,HUAYLAS,MATO,21205,PER.2.12.5_1,Mato,41
ANCASH,HUAYLAS,PAMPAROMAS,21206,PER.2.12.6_1,Pamparomas,44.70000076
ANCASH,HUAYLAS,PUEBLO LIBRE,21207,PER.2.12.7_1,Pueblo Libre,49.09999847
ANCASH,HUAYLAS,SANTA CRUZ,21208,PER.2.12.8_1,Santa Cruz,52.20000076
ANCASH,HUAYLAS,SANTO TORIBIO,21209,PER.2.12.9_1,Santo Toribio,48.90000153
ANCASH,HUAYLAS,YURACMARCA,21210,PER.2.12.10_1,Yuracmarca,54.5
ANCASH,MARISCAL LUZURIAGA,CASCA,21302,PER.2.13.1_1,Casca,58
ANCASH,MARISCAL LUZURIAGA,ELEAZAR GUZMAN BARRON,21303,PER.2.13.2_1,Eleazar Guzman Barron,50.90000153
ANCASH,MARISCAL LUZURIAGA,FIDEL OLIVAS ESCUDERO,21304,PER.2.13.3_1,Fidel Olivas Escudero,64.5
ANCASH,MARISCAL LUZURIAGA,LLAMA,21305,PER.2.13.4_1,Llama,45.70000076
ANCASH,MARISCAL LUZURIAGA,LLUMPA,21306,PER.2.13.5_1,Llumpa,55
ANCASH,MARISCAL LUZURIAGA,LUCMA,21307,PER.2.13.6_1,Lucma,52.70000076
ANCASH,MARISCAL LUZURIAGA,MUSGA,21308,PER.2.13.7_1,Musga,52.20000076
ANCASH,MARISCAL LUZURIAGA,PISCOBAMBA,21301,PER.2.13.8_1,Piscobamba,31.60000038
ANCASH,OCROS,ACAS,21402,PER.2.14.1_1,Acas,28.10000038
ANCASH,OCROS,CAJAMARQUILLA,21403,PER.2.14.2_1,Cajamarquilla,34.5
ANCASH,OCROS,CARHUAPAMPA,21404,PER.2.14.3_1,Carhuapampa,34.5
ANCASH,OCROS,COCHAS,21405,PER.2.14.4_1,Cochas,23.5
ANCASH,OCROS,CONGAS,21406,PER.2.14.5_1,Congas,28.10000038
ANCASH,OCROS,LLIPA,21407,PER.2.14.6_1,Llipa,23.5
ANCASH,OCROS,OCROS,21401,PER.2.14.7_1,Ocros,17.10000038
ANCASH,OCROS,SAN CRISTOBAL DE RAJAN,21408,PER.2.14.8_1,San Cristobal de Rajan,34.5
ANCASH,OCROS,SAN PEDRO,21409,PER.2.14.9_1,San Pedro,28.10000038
ANCASH,OCROS,SANTIAGO DE CHILCAS,21410,PER.2.14.10_1,Santiago de Chilcas,40
ANCASH,PALLASCA,BOLOGNESI,21502,PER.2.15.1_1,Bolognesi,51.70000076
ANCASH,PALLASCA,CABANA,21501,PER.2.15.2_1,Cabana,32.5
ANCASH,PALLASCA,CONCHUCOS,21503,PER.2.15.3_1,Conchucos,62.70000076
ANCASH,PALLASCA,HUACASCHUQUE,21504,PER.2.15.4_1,Huacaschuque,68.19999695
ANCASH,PALLASCA,HUANDOVAL,21505,PER.2.15.5_1,Huandoval,47.5
ANCASH,PALLASCA,LACABAMBA,21506,PER.2.15.6_1,Lacabamba,63.29999924
ANCASH,PALLASCA,LLAPO,21507,PER.2.15.7_1,Llapo,45.90000153
ANCASH,PALLASCA,PALLASCA,21508,PER.2.15.8_1,Pallasca,57.90000153
ANCASH,PALLASCA,PAMPAS,21509,PER.2.15.9_1,Pampas,45
ANCASH,PALLASCA,SANTA ROSA,21510,PER.2.15.10_1,Santa Rosa,50.70000076
ANCASH,PALLASCA,TAUCA,21511,PER.2.15.11_1,Tauca,59.29999924
ANCASH,POMABAMBA,HUAYLLAN,21602,PER.2.16.1_1,Huayllan,49.29999924
ANCASH,POMABAMBA,PAROBAMBA,21603,PER.2.16.2_1,Parobamba,49.5
ANCASH,POMABAMBA,POMABAMBA,21601,PER.2.16.3_1,Pomabamba,33.09999847
ANCASH,POMABAMBA,QUINUABAMBA,21604,PER.2.16.4_1,Quinuabamba,63.40000153
ANCASH,RECUAY,CATAC,21702,PER.2.17.1_1,Catac,24.5
ANCASH,RECUAY,COTAPARACO,21703,PER.2.17.2_1,Cotaparaco,24.5
ANCASH,RECUAY,HUAYLLAPAMPA,21704,PER.2.17.3_1,Huayllapampa,39.40000153
ANCASH,RECUAY,LLACLLIN,21705,PER.2.17.4_1,Llacllin,22.70000076
ANCASH,RECUAY,MARCA,21706,PER.2.17.5_1,Marca,36.20000076
ANCASH,RECUAY,PAMPAS CHICO,21707,PER.2.17.6_1,Pampas Chico,22.70000076
ANCASH,RECUAY,PARARIN,21708,PER.2.17.7_1,Pararin,22.70000076
ANCASH,RECUAY,RECUAY,21701,PER.2.17.8_1,Recuay,24.5
ANCASH,RECUAY,TAPACOCHA,21709,PER.2.17.9_1,Tapacocha,22.70000076
ANCASH,RECUAY,TICAPAMPA,21710,PER.2.17.10_1,Ticapampa,22.70000076
ANCASH,SANTA,CACERES DEL PERU,21802,PER.2.18.1_1,Caceres del Peru,44.29999924
ANCASH,SANTA,CHIMBOTE,21801,PER.2.18.2_1,Chimbote,15.69999981
ANCASH,SANTA,MACATE,21804,PER.2.18.4_1,Macate,55.70000076
ANCASH,SANTA,MORO,21805,PER.2.18.5_1,Moro,20.10000038
ANCASH,SANTA,NEPEÑA,21806,PER.2.18.6_1,Nepeña,19.70000076
ANCASH,SANTA,NUEVO CHIMBOTE,21809,PER.2.18.7_1,Nuevo Chimbote,9.899999619
ANCASH,SANTA,SAMANCO,21807,PER.2.18.8_1,Samanco,21.5
ANCASH,SANTA,SANTA,21808,PER.2.18.9_1,Santa,19.89999962
ANCASH,SIHUAS,ACOBAMBA,21902,PER.9.1.1_1,Acobamba,64.90000153
ANCASH,SIHUAS,ALFONSO UGARTE,21903,PER.2.19.2_1,Alfonso Ugarte,55.79999924
ANCASH,SIHUAS,CASHAPAMPA,21904,PER.2.19.3_1,Cashapampa,48.09999847
ANCASH,SIHUAS,CHINGALPO,21905,PER.2.19.4_1,Chingalpo,48.79999924
ANCASH,SIHUAS,HUAYLLABAMBA,21906,PER.2.19.5_1,Huayllabamba,60.20000076
ANCASH,SIHUAS,QUICHES,21907,PER.2.19.6_1,Quiches,45.5
ANCASH,SIHUAS,RAGASH,21908,PER.2.19.7_1,Ragash,59.29999924
ANCASH,SIHUAS,SAN JUAN,21909,PER.2.19.8_1,San Juan,62.40000153
ANCASH,SIHUAS,SICSIBAMBA,21910,PER.2.19.9_1,Sicsibamba,47.90000153
ANCASH,SIHUAS,SIHUAS,21901,PER.2.19.10_1,Sihuas,27.89999962
ANCASH,YUNGAY,CASCAPARA,22002,PER.2.20.1_1,Cascapara,62.5
ANCASH,YUNGAY,MANCOS,22003,PER.2.20.2_1,Mancos,30.39999962
ANCASH,YUNGAY,MATACOTO,22004,PER.2.20.3_1,Matacoto,41.29999924
ANCASH,YUNGAY,QUILLO,22005,PER.2.20.4_1,Quillo,59.20000076
ANCASH,YUNGAY,RANRAHIRCA,22006,PER.2.20.5_1,Ranrahirca,40.09999847
ANCASH,YUNGAY,SHUPLUY,22007,PER.2.20.6_1,Shupluy,53.5
ANCASH,YUNGAY,YANAMA,22008,PER.2.20.7_1,Yanama,41.59999847
ANCASH,YUNGAY,YUNGAY,22001,PER.2.20.8_1,Yungay,28.60000038
APURIMAC,ABANCAY,ABANCAY,30101,PER.3.1.1_1,Abancay,19.89999962
APURIMAC,ABANCAY,CHACOCHE,30102,PER.3.1.2_1,Chacoche,39.5
APURIMAC,ABANCAY,CIRCA,30103,PER.3.1.3_1,Circa,44.90000153
APURIMAC,ABANCAY,CURAHUASI,30104,PER.3.1.4_1,Curahuasi,31.10000038
APURIMAC,ABANCAY,HUANIPACA,30105,PER.3.1.5_1,Huanipaca,44.70000076
APURIMAC,ABANCAY,LAMBRAMA,30106,PER.3.1.6_1,Lambrama,32.29999924
APURIMAC,ABANCAY,PICHIRHUA,30107,PER.3.1.7_1,Pichirhua,42.59999847
APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,30108,PER.3.1.8_1,San Pedro de Cachora,41.29999924
APURIMAC,ABANCAY,TAMBURCO,30109,PER.3.1.9_1,Tamburco,19.70000076
APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,30201,PER.3.2.1_1,Andahuaylas,25.89999962
APURIMAC,ANDAHUAYLAS,ANDARAPA,30202,PER.3.2.2_1,Andarapa,51.70000076
APURIMAC,ANDAHUAYLAS,CHIARA,30203,PER.3.2.3_1,Chiara,44.90000153
APURIMAC,ANDAHUAYLAS,HUANCARAMA,30204,PER.3.2.4_1,Huancarama,38.09999847
APURIMAC,ANDAHUAYLAS,HUANCARAY,30205,PER.3.2.5_1,Huancaray,58
APURIMAC,ANDAHUAYLAS,HUAYANA,30206,PER.3.2.6_1,Huayana,38
APURIMAC,ANDAHUAYLAS,KAQUIABAMBA,30219,PER.3.2.7_1,Kaquiabamba,51.90000153
APURIMAC,ANDAHUAYLAS,KISHUARA,30207,PER.3.2.8_1,Kishuara,50.20000076
APURIMAC,ANDAHUAYLAS,PACOBAMBA,30208,PER.3.2.9_1,Pacobamba,36.20000076
APURIMAC,ANDAHUAYLAS,PACUCHA,30209,PER.3.2.10_1,Pacucha,43.40000153
APURIMAC,ANDAHUAYLAS,PAMPACHIRI,30210,PER.3.2.11_1,Pampachiri,58.20000076
APURIMAC,ANDAHUAYLAS,POMACOCHA,30211,PER.3.2.12_1,Pomacocha,43.29999924
APURIMAC,ANDAHUAYLAS,SAN ANTONIO DE CACHI,30212,PER.3.2.13_1,San Antonio de Cachi,53
APURIMAC,ANDAHUAYLAS,SAN JERONIMO,30213,PER.3.2.14_1,San Jeronimo,33.59999847
APURIMAC,ANDAHUAYLAS,SAN MIGUEL DE CHACCRAMPA,30214,PER.3.2.15_1,San Miguel de Chaccrampa,57.20000076
APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,30215,PER.3.2.16_1,Santa Maria de Chicmo,52.90000153
APURIMAC,ANDAHUAYLAS,TALAVERA,30216,PER.3.2.17_1,Talavera,30.10000038
APURIMAC,ANDAHUAYLAS,TUMAY HUARACA,30217,PER.3.2.18_1,Tumay Huaraca,55.5
APURIMAC,ANDAHUAYLAS,TURPO,30218,PER.3.2.19_1,Turpo,48.29999924
APURIMAC,ANTABAMBA,ANTABAMBA,30301,PER.3.3.1_1,Antabamba,28.20000076
APURIMAC,ANTABAMBA,EL ORO,30302,PER.3.3.2_1,El Oro,32.09999847
APURIMAC,ANTABAMBA,HUAQUIRCA,30303,PER.3.3.3_1,Huaquirca,25.5
APURIMAC,ANTABAMBA,JUAN ESPINOZA MEDRANO,30304,PER.3.3.4_1,Juan Espinoza Medrano,32.09999847
APURIMAC,ANTABAMBA,OROPESA,30305,PER.3.3.5_1,Oropesa,36.20000076
APURIMAC,ANTABAMBA,PACHACONAS,30306,PER.3.3.6_1,Pachaconas,31.60000038
